Start Time, Mon Feb 23 13:49:17 GMT+0000 2026
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 271945.569719
Real Time (s), 271983.791289
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1389, 1389, 978
1390, 1390, 1013
1391, 1391, 966
1392, 1392, 1007
1393, 1393, 992
1394, 1394, 1022
1395, 1395, 1001
1396, 1396, 1034
1397, 1397, 1002
1398, 1398, 985
1399, 1399, 944
1400, 1400, 890
1401, 1401, 956
1402, 1402, 903
1403, 1403, 938
1404, 1404, 922
1405, 1405, 917
1406, 1406, 905
1407, 1407, 997
1408, 1408, 962
1409, 1409, 922
1410, 1410, 931
1411, 1411, 874
1412, 1412, 941
1413, 1413, 889
1414, 1414, 867
1415, 1415, 1022
1416, 1416, 922
1417, 1417, 895
1418, 1418, 871
1419, 1419, 980
1420, 1420, 917
1421, 1421, 880
1422, 1422, 893
1423, 1423, 934
1424, 1424, 939
1425, 1425, 857
1426, 1426, 925
1427, 1427, 904
1428, 1428, 952
1429, 1429, 876
1430, 1430, 948
1431, 1431, 938
1432, 1432, 935
1433, 1433, 975
1434, 1434, 948
1435, 1435, 938
1436, 1436, 943
1437, 1437, 952
1438, 1438, 993
1439, 1439, 990
1440, 1440, 1023
1441, 1441, 1043
1442, 1442, 1045
1443, 1443, 1091
1444, 1444, 1020
1445, 1445, 1041
1446, 1446, 1101
1447, 1447, 1158
1448, 1448, 1205
1449, 1449, 1097
1450, 1450, 1128
1451, 1451, 1183
1452, 1452, 1142
1453, 1453, 1248
1454, 1454, 1276
1455, 1455, 1270
1456, 1456, 1263
1457, 1457, 1282
1458, 1458, 1279
1459, 1459, 1334
1460, 1460, 1397
1461, 1461, 1326
1462, 1462, 1427
1463, 1463, 1453
1464, 1464, 1573
1465, 1465, 1556
1466, 1466, 1557
1467, 1467, 1613
1468, 1468, 1641
1469, 1469, 1705
1470, 1470, 1737
1471, 1471, 1837
1472, 1472, 1742
1473, 1473, 1880
1474, 1474, 1857
1475, 1475, 1915
1476, 1476, 1922
1477, 1477, 2035
1478, 1478, 2044
1479, 1479, 2098
1480, 1480, 2060
1481, 1481, 2199
1482, 1482, 2205
1483, 1483, 2306
1484, 1484, 2353
1485, 1485, 2380
1486, 1486, 2359
1487, 1487, 2540
1488, 1488, 2516
1489, 1489, 2523
1490, 1490, 2618
1491, 1491, 2771
1492, 1492, 2757
1493, 1493, 2781
1494, 1494, 2752
1495, 1495, 2784
1496, 1496, 2872
1497, 1497, 2809
1498, 1498, 3024
1499, 1499, 3060
1500, 1500, 3003
1501, 1501, 3084
1502, 1502, 3025
1503, 1503, 3125
1504, 1504, 3097
1505, 1505, 3202
1506, 1506, 3190
1507, 1507, 3275
1508, 1508, 3197
1509, 1509, 3324
1510, 1510, 3386
1511, 1511, 3371
1512, 1512, 3511
1513, 1513, 3409
1514, 1514, 3461
1515, 1515, 3485
1516, 1516, 3558
1517, 1517, 3621
1518, 1518, 3560
1519, 1519, 3522
1520, 1520, 3487
1521, 1521, 3593
1522, 1522, 3455
1523, 1523, 3514
1524, 1524, 3556
1525, 1525, 3523
1526, 1526, 3562
1527, 1527, 3521
1528, 1528, 3545
1529, 1529, 3482
1530, 1530, 3518
1531, 1531, 3301
1532, 1532, 3444
1533, 1533, 3260
1534, 1534, 3392
1535, 1535, 3387
1536, 1536, 3355
1537, 1537, 3299
1538, 1538, 3341
1539, 1539, 3262
1540, 1540, 3229
1541, 1541, 3186
1542, 1542, 3146
1543, 1543, 3116
1544, 1544, 3055
1545, 1545, 2974
1546, 1546, 2988
1547, 1547, 2805
1548, 1548, 2875
1549, 1549, 2768
1550, 1550, 2813
1551, 1551, 2743
1552, 1552, 2687
1553, 1553, 2757
1554, 1554, 2597
1555, 1555, 2582
1556, 1556, 2495
1557, 1557, 2489
1558, 1558, 2413
1559, 1559, 2389
1560, 1560, 2249
1561, 1561, 2284
1562, 1562, 2188
1563, 1563, 2070
1564, 1564, 2132
1565, 1565, 2067
1566, 1566, 2038
1567, 1567, 1915
1568, 1568, 1811
1569, 1569, 1836
1570, 1570, 1815
1571, 1571, 1724
1572, 1572, 1726
1573, 1573, 1630
1574, 1574, 1627
1575, 1575, 1592
1576, 1576, 1468
1577, 1577, 1465
1578, 1578, 1443
1579, 1579, 1396
1580, 1580, 1303
1581, 1581, 1292
1582, 1582, 1245
1583, 1583, 1260
1584, 1584, 1196
1585, 1585, 1159
1586, 1586, 1056
1587, 1587, 1116
1588, 1588, 1043
1589, 1589, 965
1590, 1590, 972
1591, 1591, 955
1592, 1592, 922
1593, 1593, 838
1594, 1594, 873
1595, 1595, 826
1596, 1596, 813
1597, 1597, 786
1598, 1598, 764
1599, 1599, 788
1600, 1600, 694
1601, 1601, 666
1602, 1602, 666
1603, 1603, 626
1604, 1604, 613
1605, 1605, 599
1606, 1606, 577
1607, 1607, 607
1608, 1608, 568
1609, 1609, 541
1610, 1610, 528
1611, 1611, 504
1612, 1612, 512
1613, 1613, 541
1614, 1614, 525
1615, 1615, 492
1616, 1616, 465
1617, 1617, 467
1618, 1618, 463
1619, 1619, 482
1620, 1620, 482
1621, 1621, 446
1622, 1622, 424
1623, 1623, 433
1624, 1624, 454
1625, 1625, 457
1626, 1626, 473
1627, 1627, 472
1628, 1628, 468
1629, 1629, 463
1630, 1630, 460
1631, 1631, 476
1632, 1632, 429
1633, 1633, 469
1634, 1634, 507
1635, 1635, 501
1636, 1636, 483
1637, 1637, 489
1638, 1638, 530
1639, 1639, 508
1640, 1640, 521
1641, 1641, 543
1642, 1642, 563
1643, 1643, 594
1644, 1644, 594
1645, 1645, 611
1646, 1646, 623
1647, 1647, 649
1648, 1648, 613
1649, 1649, 673
1650, 1650, 675
1651, 1651, 727
1652, 1652, 733
1653, 1653, 764
1654, 1654, 769
1655, 1655, 747
1656, 1656, 848
1657, 1657, 870
1658, 1658, 861
1659, 1659, 924
1660, 1660, 938
1661, 1661, 979
1662, 1662, 1006
1663, 1663, 997
1664, 1664, 1045
1665, 1665, 1082
1666, 1666, 1097
1667, 1667, 1151
1668, 1668, 1129
1669, 1669, 1207
1670, 1670, 1293
1671, 1671, 1233
1672, 1672, 1311
1673, 1673, 1333
1674, 1674, 1295
1675, 1675, 1383
1676, 1676, 1464
1677, 1677, 1402
1678, 1678, 1515
1679, 1679, 1557
1680, 1680, 1554
1681, 1681, 1583
1682, 1682, 1662
1683, 1683, 1604
1684, 1684, 1700
1685, 1685, 1793
1686, 1686, 1778
1687, 1687, 1814
1688, 1688, 1848
1689, 1689, 1995
1690, 1690, 1971
1691, 1691, 2008
1692, 1692, 2015
1693, 1693, 2130
1694, 1694, 2114
1695, 1695, 2132
1696, 1696, 2183
1697, 1697, 2197
1698, 1698, 2293
1699, 1699, 2372
1700, 1700, 2305
1701, 1701, 2337
1702, 1702, 2373
1703, 1703, 2394
1704, 1704, 2377
1705, 1705, 2457
1706, 1706, 2444
1707, 1707, 2503
1708, 1708, 2595
1709, 1709, 2583
1710, 1710, 2482
1711, 1711, 2576
1712, 1712, 2563
1713, 1713, 2571
1714, 1714, 2608
1715, 1715, 2577
1716, 1716, 2659
1717, 1717, 2615
1718, 1718, 2676
1719, 1719, 2701
1720, 1720, 2776
1721, 1721, 2699
1722, 1722, 2732
1723, 1723, 2726
1724, 1724, 2742
1725, 1725, 2696
1726, 1726, 2660
1727, 1727, 2795
1728, 1728, 2652
1729, 1729, 2628
1730, 1730, 2722
1731, 1731, 2686
1732, 1732, 2623
1733, 1733, 2562
1734, 1734, 2611
1735, 1735, 2642
1736, 1736, 2579
1737, 1737, 2596
1738, 1738, 2612
1739, 1739, 2553
1740, 1740, 2562
1741, 1741, 2513
1742, 1742, 2466
1743, 1743, 2403
1744, 1744, 2549
1745, 1745, 2374
1746, 1746, 2278
1747, 1747, 2290
1748, 1748, 2314
1749, 1749, 2221
1750, 1750, 2247
1751, 1751, 2285
1752, 1752, 2134
1753, 1753, 2075
1754, 1754, 2181
1755, 1755, 2009
1756, 1756, 1979
1757, 1757, 1929
1758, 1758, 1967
1759, 1759, 1975
1760, 1760, 1811
1761, 1761, 1930
1762, 1762, 1788
1763, 1763, 1767
1764, 1764, 1708
1765, 1765, 1712
1766, 1766, 1710
1767, 1767, 1643
1768, 1768, 1620
1769, 1769, 1539
1770, 1770, 1567
1771, 1771, 1515
1772, 1772, 1432
1773, 1773, 1433
1774, 1774, 1405
1775, 1775, 1395
1776, 1776, 1246
1777, 1777, 1199
1778, 1778, 1262
1779, 1779, 1217
1780, 1780, 1152
1781, 1781, 1111
1782, 1782, 1136
1783, 1783, 1033
1784, 1784, 1033
1785, 1785, 989
1786, 1786, 961
1787, 1787, 943
1788, 1788, 883
1789, 1789, 916
1790, 1790, 822
1791, 1791, 790
1792, 1792, 809
1793, 1793, 705
1794, 1794, 807
1795, 1795, 725
1796, 1796, 686
1797, 1797, 703
1798, 1798, 628
1799, 1799, 615
1800, 1800, 632
1801, 1801, 580
1802, 1802, 575
1803, 1803, 555
1804, 1804, 556
1805, 1805, 567
1806, 1806, 548
1807, 1807, 499
1808, 1808, 490
1809, 1809, 459
1810, 1810, 440
1811, 1811, 411
1812, 1812, 442
1813, 1813, 390
1814, 1814, 426
1815, 1815, 355
1816, 1816, 380
1817, 1817, 336
1818, 1818, 339
1819, 1819, 318
1820, 1820, 345
1821, 1821, 353
1822, 1822, 307
1823, 1823, 282
1824, 1824, 292
1825, 1825, 268
1826, 1826, 280
1827, 1827, 269
1828, 1828, 273
1829, 1829, 285
1830, 1830, 256
1831, 1831, 250
1832, 1832, 258
1833, 1833, 239
1834, 1834, 233
1835, 1835, 206
1836, 1836, 202
1837, 1837, 213
1838, 1838, 208
1839, 1839, 201
1840, 1840, 163
1841, 1841, 171
1842, 1842, 208
1843, 1843, 194
1844, 1844, 197
1845, 1845, 192
1846, 1846, 179
1847, 1847, 161
1848, 1848, 182
1849, 1849, 151
1850, 1850, 192
1851, 1851, 173
1852, 1852, 154
1853, 1853, 186
1854, 1854, 170
1855, 1855, 170
1856, 1856, 173
1857, 1857, 172
1858, 1858, 150
1859, 1859, 184
1860, 1860, 161
1861, 1861, 163
1862, 1862, 169
1863, 1863, 163
1864, 1864, 153
1865, 1865, 169
1866, 1866, 161
1867, 1867, 166
1868, 1868, 143
1869, 1869, 167
1870, 1870, 131
1871, 1871, 153
1872, 1872, 135
1873, 1873, 146
1874, 1874, 156
1875, 1875, 147
1876, 1876, 154
1877, 1877, 155
1878, 1878, 146
1879, 1879, 173
1880, 1880, 155
1881, 1881, 133
1882, 1882, 138
1883, 1883, 154
1884, 1884, 133
1885, 1885, 163
1886, 1886, 158
1887, 1887, 163
1888, 1888, 144
1889, 1889, 141
1890, 1890, 146
1891, 1891, 127
1892, 1892, 137
1893, 1893, 145
1894, 1894, 161
1895, 1895, 134
1896, 1896, 112
1897, 1897, 140
1898, 1898, 129
1899, 1899, 137
1900, 1900, 133
1901, 1901, 150
1902, 1902, 138
1903, 1903, 129
1904, 1904, 133
1905, 1905, 127
1906, 1906, 128
1907, 1907, 120
1908, 1908, 115
1909, 1909, 144
1910, 1910, 126
1911, 1911, 141
1912, 1912, 107
1913, 1913, 127
1914, 1914, 138
1915, 1915, 96
1916, 1916, 132
1917, 1917, 134
1918, 1918, 141
1919, 1919, 112
1920, 1920, 108
1921, 1921, 123
1922, 1922, 118
1923, 1923, 134
1924, 1924, 107
1925, 1925, 112
1926, 1926, 110
1927, 1927, 112
1928, 1928, 114
1929, 1929, 103
1930, 1930, 103
1931, 1931, 88
1932, 1932, 116
1933, 1933, 94
1934, 1934, 98
1935, 1935, 94
1936, 1936, 106
1937, 1937, 102
1938, 1938, 109
1939, 1939, 116
1940, 1940, 106
1941, 1941, 109
1942, 1942, 99
1943, 1943, 102
1944, 1944, 101
1945, 1945, 85
1946, 1946, 94
1947, 1947, 81
1948, 1948, 76
1949, 1949, 107
1950, 1950, 80
1951, 1951, 67
1952, 1952, 85
1953, 1953, 82
1954, 1954, 76
1955, 1955, 79
1956, 1956, 71
1957, 1957, 82
1958, 1958, 79
1959, 1959, 93
1960, 1960, 96
1961, 1961, 86
1962, 1962, 83
1963, 1963, 78
1964, 1964, 59
1965, 1965, 71
1966, 1966, 84
1967, 1967, 63
1968, 1968, 73
1969, 1969, 62
1970, 1970, 82
1971, 1971, 63
1972, 1972, 85
1973, 1973, 67
1974, 1974, 72
1975, 1975, 72
1976, 1976, 72
1977, 1977, 63
1978, 1978, 70
1979, 1979, 70
1980, 1980, 63
1981, 1981, 70
1982, 1982, 57
1983, 1983, 57
1984, 1984, 50
1985, 1985, 67
1986, 1986, 68
1987, 1987, 84
1988, 1988, 67
1989, 1989, 74
1990, 1990, 56
1991, 1991, 68
1992, 1992, 62
1993, 1993, 58
1994, 1994, 61
1995, 1995, 71
1996, 1996, 55
1997, 1997, 76
1998, 1998, 53
1999, 1999, 69
2000, 2000, 57
2001, 2001, 65
2002, 2002, 56
2003, 2003, 72
2004, 2004, 57
2005, 2005, 72
2006, 2006, 63
2007, 2007, 59
2008, 2008, 74
2009, 2009, 70
2010, 2010, 57
2011, 2011, 45
2012, 2012, 52
2013, 2013, 71
2014, 2014, 76
2015, 2015, 68
2016, 2016, 58
2017, 2017, 66
2018, 2018, 62
2019, 2019, 56
2020, 2020, 60
2021, 2021, 63
2022, 2022, 66
2023, 2023, 49
2024, 2024, 59
2025, 2025, 57
2026, 2026, 50
2027, 2027, 56
2028, 2028, 62
2029, 2029, 57
2030, 2030, 60
2031, 2031, 61
2032, 2032, 60
2033, 2033, 56
2034, 2034, 58
2035, 2035, 63
2036, 2036, 59
2037, 2037, 54
2038, 2038, 53
2039, 2039, 60
2040, 2040, 50
2041, 2041, 62
2042, 2042, 50
2043, 2043, 51
2044, 2044, 57
2045, 2045, 59
2046, 2046, 56
2047, 2047, 58
2048, 2048, 60
