Start Time, Mon Mar 2 16:45:32 GMT+0000 2026
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 83892.401087
Real Time (s), 83902.374431
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1050, 1050, 458
1051, 1051, 490
1052, 1052, 406
1053, 1053, 460
1054, 1054, 460
1055, 1055, 484
1056, 1056, 431
1057, 1057, 431
1058, 1058, 443
1059, 1059, 486
1060, 1060, 425
1061, 1061, 465
1062, 1062, 438
1063, 1063, 435
1064, 1064, 430
1065, 1065, 435
1066, 1066, 418
1067, 1067, 448
1068, 1068, 458
1069, 1069, 439
1070, 1070, 422
1071, 1071, 447
1072, 1072, 443
1073, 1073, 464
1074, 1074, 429
1075, 1075, 450
1076, 1076, 470
1077, 1077, 486
1078, 1078, 440
1079, 1079, 452
1080, 1080, 452
1081, 1081, 467
1082, 1082, 439
1083, 1083, 511
1084, 1084, 442
1085, 1085, 462
1086, 1086, 436
1087, 1087, 476
1088, 1088, 430
1089, 1089, 453
1090, 1090, 451
1091, 1091, 436
1092, 1092, 483
1093, 1093, 461
1094, 1094, 452
1095, 1095, 472
1096, 1096, 449
1097, 1097, 412
1098, 1098, 462
1099, 1099, 450
1100, 1100, 412
1101, 1101, 448
1102, 1102, 486
1103, 1103, 434
1104, 1104, 441
1105, 1105, 468
1106, 1106, 477
1107, 1107, 465
1108, 1108, 464
1109, 1109, 470
1110, 1110, 450
1111, 1111, 444
1112, 1112, 450
1113, 1113, 472
1114, 1114, 455
1115, 1115, 440
1116, 1116, 467
1117, 1117, 417
1118, 1118, 465
1119, 1119, 463
1120, 1120, 458
1121, 1121, 464
1122, 1122, 443
1123, 1123, 448
1124, 1124, 473
1125, 1125, 450
1126, 1126, 448
1127, 1127, 449
1128, 1128, 450
1129, 1129, 482
1130, 1130, 484
1131, 1131, 475
1132, 1132, 469
1133, 1133, 413
1134, 1134, 473
1135, 1135, 435
1136, 1136, 485
1137, 1137, 477
1138, 1138, 481
1139, 1139, 469
1140, 1140, 467
1141, 1141, 461
1142, 1142, 448
1143, 1143, 444
1144, 1144, 446
1145, 1145, 422
1146, 1146, 445
1147, 1147, 468
1148, 1148, 457
1149, 1149, 460
1150, 1150, 431
1151, 1151, 440
1152, 1152, 435
1153, 1153, 493
1154, 1154, 422
1155, 1155, 486
1156, 1156, 443
1157, 1157, 477
1158, 1158, 423
1159, 1159, 477
1160, 1160, 427
1161, 1161, 476
1162, 1162, 452
1163, 1163, 401
1164, 1164, 446
1165, 1165, 478
1166, 1166, 419
1167, 1167, 469
1168, 1168, 439
1169, 1169, 450
1170, 1170, 455
1171, 1171, 428
1172, 1172, 437
1173, 1173, 452
1174, 1174, 443
1175, 1175, 410
1176, 1176, 401
1177, 1177, 452
1178, 1178, 426
1179, 1179, 446
1180, 1180, 452
1181, 1181, 418
1182, 1182, 464
1183, 1183, 429
1184, 1184, 437
1185, 1185, 427
1186, 1186, 422
1187, 1187, 478
1188, 1188, 456
1189, 1189, 411
1190, 1190, 434
1191, 1191, 440
1192, 1192, 436
1193, 1193, 395
1194, 1194, 400
1195, 1195, 442
1196, 1196, 417
1197, 1197, 456
1198, 1198, 418
1199, 1199, 449
1200, 1200, 413
1201, 1201, 434
1202, 1202, 434
1203, 1203, 427
1204, 1204, 431
1205, 1205, 417
1206, 1206, 419
1207, 1207, 432
1208, 1208, 438
1209, 1209, 424
1210, 1210, 381
1211, 1211, 415
1212, 1212, 419
1213, 1213, 438
1214, 1214, 397
1215, 1215, 414
1216, 1216, 438
1217, 1217, 441
1218, 1218, 421
1219, 1219, 449
1220, 1220, 404
1221, 1221, 401
1222, 1222, 401
1223, 1223, 382
1224, 1224, 419
1225, 1225, 381
1226, 1226, 418
1227, 1227, 413
1228, 1228, 357
1229, 1229, 371
1230, 1230, 387
1231, 1231, 421
1232, 1232, 330
1233, 1233, 413
1234, 1234, 401
1235, 1235, 368
1236, 1236, 373
1237, 1237, 389
1238, 1238, 379
1239, 1239, 377
1240, 1240, 394
1241, 1241, 389
1242, 1242, 394
1243, 1243, 371
1244, 1244, 364
1245, 1245, 364
1246, 1246, 363
1247, 1247, 384
1248, 1248, 384
1249, 1249, 363
1250, 1250, 330
1251, 1251, 374
1252, 1252, 356
1253, 1253, 344
1254, 1254, 338
1255, 1255, 389
1256, 1256, 345
1257, 1257, 351
1258, 1258, 357
1259, 1259, 337
1260, 1260, 352
1261, 1261, 360
1262, 1262, 316
1263, 1263, 359
1264, 1264, 325
1265, 1265, 382
1266, 1266, 349
1267, 1267, 365
1268, 1268, 341
1269, 1269, 349
1270, 1270, 322
1271, 1271, 309
1272, 1272, 328
1273, 1273, 294
1274, 1274, 313
1275, 1275, 349
1276, 1276, 317
1277, 1277, 350
1278, 1278, 313
1279, 1279, 321
1280, 1280, 333
1281, 1281, 330
1282, 1282, 341
1283, 1283, 305
1284, 1284, 325
1285, 1285, 345
1286, 1286, 315
1287, 1287, 307
1288, 1288, 326
1289, 1289, 324
1290, 1290, 316
1291, 1291, 316
1292, 1292, 322
1293, 1293, 327
1294, 1294, 327
1295, 1295, 315
1296, 1296, 337
1297, 1297, 306
1298, 1298, 278
1299, 1299, 308
1300, 1300, 325
1301, 1301, 297
1302, 1302, 285
1303, 1303, 283
1304, 1304, 300
1305, 1305, 312
1306, 1306, 297
1307, 1307, 314
1308, 1308, 339
1309, 1309, 315
1310, 1310, 302
1311, 1311, 322
1312, 1312, 275
1313, 1313, 311
1314, 1314, 292
1315, 1315, 328
1316, 1316, 311
1317, 1317, 290
1318, 1318, 299
1319, 1319, 292
1320, 1320, 273
1321, 1321, 290
1322, 1322, 291
1323, 1323, 262
1324, 1324, 304
1325, 1325, 289
1326, 1326, 266
1327, 1327, 299
1328, 1328, 317
1329, 1329, 273
1330, 1330, 318
1331, 1331, 290
1332, 1332, 334
1333, 1333, 288
1334, 1334, 290
1335, 1335, 316
1336, 1336, 267
1337, 1337, 267
1338, 1338, 300
1339, 1339, 299
1340, 1340, 308
1341, 1341, 285
1342, 1342, 271
1343, 1343, 282
1344, 1344, 278
1345, 1345, 309
1346, 1346, 271
1347, 1347, 281
1348, 1348, 259
1349, 1349, 268
1350, 1350, 273
1351, 1351, 270
1352, 1352, 284
1353, 1353, 282
1354, 1354, 283
1355, 1355, 237
1356, 1356, 257
1357, 1357, 274
1358, 1358, 293
1359, 1359, 260
1360, 1360, 285
1361, 1361, 276
1362, 1362, 254
1363, 1363, 261
1364, 1364, 263
1365, 1365, 305
1366, 1366, 278
1367, 1367, 304
1368, 1368, 246
1369, 1369, 287
1370, 1370, 284
1371, 1371, 271
1372, 1372, 232
1373, 1373, 264
1374, 1374, 256
1375, 1375, 283
1376, 1376, 244
1377, 1377, 293
1378, 1378, 264
1379, 1379, 243
1380, 1380, 249
1381, 1381, 263
1382, 1382, 207
1383, 1383, 263
1384, 1384, 245
1385, 1385, 245
1386, 1386, 244
1387, 1387, 244
1388, 1388, 275
1389, 1389, 266
1390, 1390, 232
1391, 1391, 262
1392, 1392, 261
1393, 1393, 268
1394, 1394, 259
1395, 1395, 243
1396, 1396, 250
1397, 1397, 228
1398, 1398, 240
1399, 1399, 240
1400, 1400, 252
1401, 1401, 248
1402, 1402, 236
1403, 1403, 234
1404, 1404, 219
1405, 1405, 227
1406, 1406, 256
1407, 1407, 229
1408, 1408, 236
1409, 1409, 222
1410, 1410, 225
1411, 1411, 219
1412, 1412, 228
1413, 1413, 246
1414, 1414, 230
1415, 1415, 241
1416, 1416, 225
1417, 1417, 239
1418, 1418, 244
1419, 1419, 218
1420, 1420, 225
1421, 1421, 241
1422, 1422, 234
1423, 1423, 244
1424, 1424, 239
1425, 1425, 236
1426, 1426, 232
1427, 1427, 248
1428, 1428, 250
1429, 1429, 228
1430, 1430, 227
1431, 1431, 228
1432, 1432, 250
1433, 1433, 273
1434, 1434, 252
1435, 1435, 230
1436, 1436, 258
1437, 1437, 281
1438, 1438, 240
1439, 1439, 262
1440, 1440, 258
1441, 1441, 247
1442, 1442, 277
1443, 1443, 259
1444, 1444, 250
1445, 1445, 248
1446, 1446, 262
1447, 1447, 260
1448, 1448, 269
1449, 1449, 300
1450, 1450, 277
1451, 1451, 295
1452, 1452, 283
1453, 1453, 334
1454, 1454, 273
1455, 1455, 305
1456, 1456, 297
1457, 1457, 311
1458, 1458, 332
1459, 1459, 301
1460, 1460, 311
1461, 1461, 309
1462, 1462, 323
1463, 1463, 341
1464, 1464, 351
1465, 1465, 374
1466, 1466, 351
1467, 1467, 357
1468, 1468, 414
1469, 1469, 377
1470, 1470, 395
1471, 1471, 415
1472, 1472, 395
1473, 1473, 407
1474, 1474, 436
1475, 1475, 430
1476, 1476, 465
1477, 1477, 448
1478, 1478, 479
1479, 1479, 441
1480, 1480, 498
1481, 1481, 560
1482, 1482, 500
1483, 1483, 512
1484, 1484, 514
1485, 1485, 551
1486, 1486, 534
1487, 1487, 570
1488, 1488, 607
1489, 1489, 571
1490, 1490, 539
1491, 1491, 588
1492, 1492, 583
1493, 1493, 573
1494, 1494, 590
1495, 1495, 626
1496, 1496, 611
1497, 1497, 632
1498, 1498, 647
1499, 1499, 665
1500, 1500, 631
1501, 1501, 701
1502, 1502, 630
1503, 1503, 664
1504, 1504, 673
1505, 1505, 645
1506, 1506, 720
1507, 1507, 718
1508, 1508, 699
1509, 1509, 692
1510, 1510, 748
1511, 1511, 697
